# 52 TUs analysed, manual overrides: /home/aren/Nextcloud/Clients/Internal/CCR_Electronics/DiveCANHeadRev2/Firmware/scripts/wcs_manual.msu
Translation Unit                                                        Function Name                                     Stack  Unresolved Dependencies
./Firmware/CMakeFiles/app.dir/src/ppo2_control.c                        inject_solenoid_fire                       unbounded:16  (__stack_chk_fail)
./Firmware/CMakeFiles/app.dir/src/poseidon_accessories.c                k_uptime_get                                         16  
./Firmware/CMakeFiles/app.dir/src/firmware_confirm.c                    k_uptime_get                                         16  
./Firmware/CMakeFiles/app.dir/src/flash_log/flash_log.c                 k_uptime_get                                         16  
./Firmware/CMakeFiles/app.dir/src/poseidon_accessories.c                poseidon_crc8                              unbounded:16  (crc8)
./Firmware/CMakeFiles/app.dir/src/error_histogram.c                     error_histogram_pause                                12  
./Firmware/CMakeFiles/app.dir/src/error_histogram.c                     error_histogram_resume                               12  
./Firmware/CMakeFiles/app.dir/src/error_histogram.c                     snapshot_to_u16                                      12  
./Firmware/CMakeFiles/app.dir/src/firmware_confirm.c                    mark_check_passed                                    12  
./Firmware/CMakeFiles/app.dir/drivers/solenoid/solenoid.c               solenoid_channel_count                                8  
./Firmware/CMakeFiles/app.dir/drivers/solenoid/solenoid_current.c       solenoid_current_classify                             8  
./Firmware/CMakeFiles/app.dir/src/oxygen_cell_math.c                    consensus_confidence                                  8  
./Firmware/CMakeFiles/app.dir/src/device_current.c                      device_current_register                               8  
./Firmware/CMakeFiles/app.dir/src/ppo2_control_math.c                   pid_state_reset_dynamic                               8  
./Firmware/CMakeFiles/app.dir/src/ppo2_control_math.c                   setpoint_flush_direction                              8  
./Firmware/CMakeFiles/app.dir/src/factory_image.c                       factory_image_get_backend                             8  
./Firmware/CMakeFiles/app.dir/src/calibration.c                         calibration_is_running                                8  
./Firmware/CMakeFiles/app.dir/src/calibration.c                         calibration_try_acquire                               8  
./Firmware/CMakeFiles/app.dir/src/calibration.c                         calibration_release                                   8  
./Firmware/CMakeFiles/app.dir/src/calibration.c                         calibration_init                                      8  
./Firmware/CMakeFiles/app.dir/src/ppo2_control.c                        ppo2_control_get_active_mode                          8  
./Firmware/CMakeFiles/app.dir/src/ppo2_control.c                        ppo2_control_get_snapshot                             8  
./Firmware/CMakeFiles/app.dir/src/ppo2_control.c                        ppo2_control_get_gains_live                           8  
./Firmware/CMakeFiles/app.dir/src/oxygen_cell_diveo2.c                  diveo2_detect_protocol                                8  
./Firmware/CMakeFiles/app.dir/src/alarm.c                               alarm_ppo2_reasons                                    8  
./Firmware/CMakeFiles/app.dir/src/heartbeat.c                           heartbeat_register                                    8  
./Firmware/CMakeFiles/app.dir/src/heartbeat.c                           heartbeat_kick                                        8  
./Firmware/CMakeFiles/app.dir/src/heartbeat.c                           heartbeat_set_long_op                                 8  
./Firmware/CMakeFiles/app.dir/src/power_management.c                    power_get_can_voltage                                 8  
./Firmware/CMakeFiles/app.dir/src/runtime_settings.c                    runtime_settings_get_battery_type                     8  
./Firmware/CMakeFiles/app.dir/src/runtime_settings.c                    runtime_settings_get_calibration_mode                 8  
./Firmware/CMakeFiles/app.dir/src/ppo2_autotune_math.c                  autotune_default_weights                              8  
./Firmware/CMakeFiles/app.dir/src/factory_image_backend_flash.c         factory_image_get_flash_backend                       8  
./Firmware/CMakeFiles/app.dir/src/firmware_confirm.c                    firmware_confirm_get_state                            8  
./Firmware/CMakeFiles/app.dir/src/firmware_confirm.c                    firmware_confirm_get_pass_mask                        8  
./Firmware/CMakeFiles/app.dir/src/firmware_confirm.c                    firmware_confirm_decide                               8  
./Firmware/CMakeFiles/app.dir/src/maintenance_arena.c                   maint_arena_generation                                8  
./Firmware/CMakeFiles/app.dir/src/divecan/divecan_send.c                divecan_send_get_tx_count                             8  
./Firmware/CMakeFiles/app.dir/src/divecan/divecan_rx.c                  divecan_rx_get_bus_init_count                         8  
./Firmware/CMakeFiles/app.dir/src/divecan/divecan_rx.c                  divecan_rx_get_bus_id_count                           8  
./Firmware/CMakeFiles/app.dir/src/divecan/isotp_tx_queue.c              ISOTP_TxQueue_GetPendingCount                         8  
./Firmware/CMakeFiles/app.dir/src/divecan/uds/uds_log_download.c        UDS_LogDownload_Claims                                8  
./Firmware/CMakeFiles/app.dir/src/divecan/uds/uds_settings.c            UDS_DecodeSettingLabelDID                             8  
./Firmware/CMakeFiles/app.dir/src/divecan/uds/uds_settings.c            UDS_GetSettingCount                                   8  
./Firmware/CMakeFiles/app.dir/src/divecan/uds/uds_log_push.c            UDS_LogPush_SetSuspended                              8  
./Firmware/CMakeFiles/app.dir/src/divecan/uds/uds_state_did.c           UDS_StateDID_IsStateDID                               8  
./Firmware/CMakeFiles/app.dir/src/flash_log/flash_log.c                 flash_log_internal_sector_count                       8  
./Firmware/CMakeFiles/app.dir/src/flash_log/flash_log.c                 flash_log_internal_get_fcb                            8  
./Firmware/CMakeFiles/app.dir/src/flash_log/flash_log.c                 flash_log_internal_index_epoch                        8  
./Firmware/CMakeFiles/app.dir/src/flash_log/flash_log.c                 flash_log_pause                                       8  
./Firmware/CMakeFiles/app.dir/src/flash_log/flash_log.c                 flash_log_resume                                      8  
./Firmware/CMakeFiles/app.dir/src/flash_log/flash_log.c                 flash_log_get_rtt_level                               8  
./Firmware/CMakeFiles/app.dir/src/flash_log/flash_log.c                 flash_log_get_can_verbose                             8  
./Firmware/CMakeFiles/app.dir/src/flash_log/flash_log.c                 flash_log_get_boot_id                                 8  
#MANUAL                                                                 strlen                                                8  
#MANUAL                                                                 strnlen                                               8  
#MANUAL                                                                 __aeabi_uidiv                                         8  
#MANUAL                                                                 __aeabi_idiv                                          8  
#MANUAL                                                                 fabs                                                  8  
#MANUAL                                                                 fabsf                                                 8  
#MANUAL                                                                 k_uptime_ticks                                        8  
#MANUAL                                                                 z_impl_k_uptime_ticks                                 8  
./Firmware/CMakeFiles/app.dir/src/error_histogram.c                     atomic_set.isra                                       8  
./Firmware/CMakeFiles/app.dir/src/flash_log/flash_log_reader.c          atomic_set.isra                                       8  
./Firmware/CMakeFiles/app.dir/src/poseidon_accessories.c                target_write_requested                                8  
./Firmware/CMakeFiles/app.dir/src/poseidon_accessories.c                target_write_received                                 8  
./Firmware/CMakeFiles/app.dir/src/factory_image_backend_flash.c         flash_backend_flush                                   8  
./Firmware/CMakeFiles/app.dir/src/factory_image_backend_flash.c         flash_backend_is_captured                             8  
./Firmware/CMakeFiles/app.dir/src/firmware_confirm.c                    atomic_set.constprop.isra                             8  
./Firmware/CMakeFiles/app.dir/src/divecan/isotp_tx_queue.c              tx_idle_entry                                         8  
./Firmware/CMakeFiles/app.dir/src/divecan/isotp.c                       isotp_idle_entry                                      8  
./Firmware/CMakeFiles/app.dir/src/divecan/isotp.c                       isotp_receiving_entry                                 8  
./Firmware/CMakeFiles/app.dir/src/divecan/uds/uds_log_download.c        fl_pack_selector_result.constprop                     8  
./Firmware/CMakeFiles/app.dir/src/divecan/uds/uds_log_push_backend.c    upb_init                                              8  
./Firmware/CMakeFiles/app.dir/src/divecan/uds/uds_log_push_backend.c    upb_panic                                             8  
./Firmware/CMakeFiles/app.dir/src/divecan/uds/uds_log_push_backend.c    upb_dropped                                           8  
./Firmware/CMakeFiles/app.dir/src/divecan/uds/uds_log_push_backend.c    upb_format_set                                        8  
./Firmware/CMakeFiles/app.dir/src/divecan/uds/uds.c                     readHardwareVersionDID                                8  
./Firmware/CMakeFiles/app.dir/src/divecan/uds/uds_state_did.c           writeUint32                                           8  
./Firmware/CMakeFiles/app.dir/src/divecan/uds/uds_state_did.c           writeFloat32                                          8  
./Firmware/CMakeFiles/app.dir/src/flash_log/flash_log_backend.c         fl_init                                               8  
./Firmware/CMakeFiles/app.dir/src/flash_log/flash_log_backend.c         fl_panic                                              8  
./Firmware/CMakeFiles/app.dir/src/flash_log/flash_log_backend.c         fl_dropped                                            8  
./Firmware/CMakeFiles/app.dir/src/flash_log/flash_log_backend.c         fl_format_set                                         8  
./Firmware/CMakeFiles/app.dir/src/flash_log/flash_log_reader.c          fl_index_for                                          8  
./Firmware/CMakeFiles/app.dir/src/factory_image.c                       factory_image_get_version                   unbounded:4  (__stack_chk_fail)
./Firmware/CMakeFiles/app.dir/src/factory_image.c                       factory_image_get_sem_ver                   unbounded:4  (__stack_chk_fail)
./Firmware/CMakeFiles/app.dir/src/i2c_bus_lock.c                        i2c1_bus_lock                               unbounded:4  (z_impl_k_mutex_lock)
./Firmware/CMakeFiles/app.dir/src/i2c_bus_lock.c                        i2c1_bus_unlock                             unbounded:4  (z_impl_k_mutex_unlock)
./Firmware/CMakeFiles/app.dir/src/power_management.c                    power_vbus_is_enabled                       unbounded:4  (regulator_is_enabled)
./Firmware/CMakeFiles/app.dir/src/power_management.c                    power_get_vbus_voltage                      unbounded:4  (__stack_chk_fail)
./Firmware/CMakeFiles/app.dir/src/power_management.c                    power_get_vcc_voltage                       unbounded:4  (__stack_chk_fail)
./Firmware/CMakeFiles/app.dir/drivers/ads1x1x/adc_ads1x1x_local.c       k_sem_give                                  unbounded:4  (z_impl_k_sem_give)
./Firmware/CMakeFiles/app.dir/src/ppo2_autotune.c                       k_mutex_lock.constprop.isra                 unbounded:4  (z_impl_k_mutex_lock)
./Firmware/CMakeFiles/app.dir/src/ppo2_autotune.c                       k_mutex_unlock.constprop.isra               unbounded:4  (z_impl_k_mutex_unlock)
./Firmware/CMakeFiles/app.dir/src/error_histogram.c                     save_timer_expiry                           unbounded:4  (k_work_schedule)
./Firmware/CMakeFiles/app.dir/src/divecan/uds/uds_ota.c                 ota_awaiting_activate_run.part.0                      0  
./Firmware/CMakeFiles/app.dir/src/divecan/uds/uds_ota.c                 ota_idle_run.part.0                                   0  
./Firmware/CMakeFiles/app.dir/drivers/solenoid/solenoid.c               solenoid_fire                                 unbounded  (__stack_chk_fail)
./Firmware/CMakeFiles/app.dir/src/flash_mass_erase.c                    flash_mass_erase_external                     unbounded  (__stack_chk_fail)
./Firmware/CMakeFiles/app.dir/src/device_current.c                      device_current_read                           unbounded  (__stack_chk_fail)
./Firmware/CMakeFiles/app.dir/src/factory_image.c                       factory_image_restore_to_slot1                unbounded  (__stack_chk_fail)
./Firmware/CMakeFiles/app.dir/src/factory_image.c                       factory_image_is_captured                     unbounded  
./Firmware/CMakeFiles/app.dir/src/factory_image.c                       factory_image_maybe_capture_async             unbounded  
./Firmware/CMakeFiles/app.dir/src/factory_image.c                       factory_image_init                            unbounded  
./Firmware/CMakeFiles/app.dir/src/i2c_bus_lock.c                        i2c1_bus_recover                              unbounded  (__stack_chk_fail)
./Firmware/CMakeFiles/app.dir/src/power_management.c                    power_get_battery_voltage                     unbounded  (__stack_chk_fail)
./Firmware/CMakeFiles/app.dir/src/power_management.c                    power_is_can_active                           unbounded  (__stack_chk_fail)
./Firmware/CMakeFiles/app.dir/src/main.c                                main                                          unbounded  (__stack_chk_fail ,lroundf)
./Firmware/CMakeFiles/app.dir/src/divecan/divecan_send.c                divecan_tx_init                               unbounded  
./Firmware/CMakeFiles/app.dir/src/divecan/uds/uds.c                     UDS_ProcessRequest                            unbounded  (__stack_chk_fail)
./Firmware/CMakeFiles/app.dir/drivers/ads1x1x/adc_ads1x1x_local.c       ads1x1x_acquisition_thread                    unbounded  (z_impl_k_timer_stop)
./Firmware/CMakeFiles/app.dir/drivers/ads1x1x/adc_ads1x1x_local.c       ads1x1x_read_reg.isra                         unbounded  (__stack_chk_fail)
./Firmware/CMakeFiles/app.dir/drivers/ads1x1x/adc_ads1x1x_local.c       ads1x1x_start_conversion                      unbounded  (__stack_chk_fail)
./Firmware/CMakeFiles/app.dir/drivers/solenoid/solenoid.c               gpio_pin_set_dt                               unbounded  
./Firmware/CMakeFiles/app.dir/drivers/solenoid/solenoid.c               counter_stop.isra                             unbounded  
./Firmware/CMakeFiles/app.dir/drivers/solenoid/solenoid.c               solenoid_init                                 unbounded  
./Firmware/CMakeFiles/app.dir/src/tank_pressure.c                       transducer_init                               unbounded  
./Firmware/CMakeFiles/app.dir/src/tank_pressure.c                       transducer_sample                             unbounded  (__stack_chk_fail ,sys_clock_cycle_get_32)
./Firmware/CMakeFiles/app.dir/src/factory_image.c                       verify_first_and_last_page                    unbounded  (__stack_chk_fail)
./Firmware/CMakeFiles/app.dir/src/factory_image.c                       factory_image_read_version_field              unbounded  (__stack_chk_fail)
./Firmware/CMakeFiles/app.dir/src/factory_image.c                       do_capture                                    unbounded  (__stack_chk_fail)
./Firmware/CMakeFiles/app.dir/src/factory_image.c                       capture_work_handler                          unbounded  
./Firmware/CMakeFiles/app.dir/src/error_histogram.c                     hist_settings_set                             unbounded  (__stack_chk_fail)
./Firmware/CMakeFiles/app.dir/src/watchdog_feeder.c                     wdt_feed.constprop                            unbounded  
./Firmware/CMakeFiles/app.dir/src/watchdog_feeder.c                     wdt_channel_id_get_or_init.constprop          unbounded  (__stack_chk_fail)
./Firmware/CMakeFiles/app.dir/src/calibration.c                         cal_settings_set                              unbounded  (__stack_chk_fail)
./Firmware/CMakeFiles/app.dir/src/i2c_bus_lock.c                        gpio_pin_get                                  unbounded  (__stack_chk_fail)
./Firmware/CMakeFiles/app.dir/src/hw_version.c                          gpio_pin_get                                  unbounded  (__stack_chk_fail)
./Firmware/CMakeFiles/app.dir/src/oxygen_cell_diveo2.c                  diveo2_uart_callback                          unbounded  (z_impl_k_sem_give)
./Firmware/CMakeFiles/app.dir/src/oxygen_cell_diveo2.c                  diveo2_send_command.part.0                    unbounded  (z_impl_k_sem_give)
./Firmware/CMakeFiles/app.dir/src/oxygen_cell_diveo2.c                  diveo2_cell_thread                            unbounded  (__stack_chk_fail ,z_impl_k_sem_init)
./Firmware/CMakeFiles/app.dir/src/poseidon_accessories.c                send_retry_locked                             unbounded  (__stack_chk_fail ,sys_clock_cycle_get_32)
./Firmware/CMakeFiles/app.dir/src/poseidon_accessories.c                accessories_thread                            unbounded  (z_spin_lock_set_owner ,z_spin_lock_valid ,z_spin_unlock_valid ,zbus_sub_wait_msg)
./Firmware/CMakeFiles/app.dir/src/power_management.c                    gpio_pin_configure_dt                         unbounded  
./Firmware/CMakeFiles/app.dir/src/hw_version.c                          gpio_pin_configure_dt                         unbounded  
./Firmware/CMakeFiles/app.dir/src/power_management.c                    set_gpio_checked                              unbounded  
./Firmware/CMakeFiles/app.dir/src/power_management.c                    sample_vcc_voltage                            unbounded  (__stack_chk_fail)
./Firmware/CMakeFiles/app.dir/src/power_management.c                    power_init                                    unbounded  (HAL_PWREx_DisableGPIOPullUp ,HAL_PWREx_DisablePullUpPullDownConfig ,__stack_chk_fail)
./Firmware/CMakeFiles/app.dir/src/runtime_settings.c                    load_pid_gain                                 unbounded  (__stack_chk_fail)
./Firmware/CMakeFiles/app.dir/src/runtime_settings.c                    settings_set                                  unbounded  (__stack_chk_fail)
./Firmware/CMakeFiles/app.dir/src/factory_image_backend_flash.c         factory_flag_settings_set                     unbounded  (__stack_chk_fail)
./Firmware/CMakeFiles/app.dir/src/hw_version.c                          gpio_pin_set.isra                             unbounded  
./Firmware/CMakeFiles/app.dir/src/main.c                                gpio_pin_set.isra                             unbounded  
./Firmware/CMakeFiles/app.dir/src/main.c                                z_impl_gpio_pin_configure                     unbounded  
./Firmware/CMakeFiles/app.dir/src/flash_log/flash_log.c                 fl_settings_set                               unbounded  (__stack_chk_fail)
